user,location,text
juanestebanlune,,"@AnonymousOpCOL #SOSColombiaDDHH 
PETICIÓN NACIONAL PARA QUE #Anonymous TIRE EL PROGRAMA DE DUQUE A LAS 6:00PM Y MU… https://t.co/4lWeE9RKvS"
andrews__99,🇨🇴,@teimras @CarlJimenezGal Quien sabe 🤔 quizá #Anonymous tiene la info y la usará después a su favor o quizá esa info… https://t.co/3hyl4REgpt
juanestebanlune,,"@AnonymousOpCOL #SOSColombiaDDHH 
PETICIÓN NACIONAL PARA QUE #Anonymous TIRE EL PROGRAMA DE DUQUE A LAS 6:00PM Y MU… https://t.co/qlpZrLB6TD"
REDMENDEV,Anonima,@LuisitoComunica @jossearley2 #Colombia #ColombiaResiste  #ColombiaSOS  #SOSColombiaDDHH #ParoNacional4M… https://t.co/penGHO0zQ3
juanestebanlune,,"@AnonymousOpCOL #SOSColombiaDDHH 
PETICIÓN NACIONAL PARA QUE #Anonymous TIRE EL PROGRAMA DE DUQUE A LAS 6:00PM Y MU… https://t.co/nT4BVJPVqf"
Aandrexxx1,,#Anonymous Y SI MEJOR TIRAS  EL PROGRAMA DE DUQUE Y MUESTRAS AL MUNDO LOS VIDEOS DE ABUSO POLICIAL EN #Colombia 💛💙❤… https://t.co/8bdrtnSNBR
Sarah41105939,,🚨⚠️ ATENCIÓN: es necesario que COPIEN Y PEGUEN la lista de manifestantes desaparecidos durante el #ParoNacional4M e… https://t.co/71Pc6VnEyw
nathabom,Bogota,Gracias #Anonymous pero tengan mucho cuidado xq aquí los medios de comunicación tradicionales todo lo tergiversan p… https://t.co/NoMLzr9kN0
daryrss,,"SI EL CIRCO DE DUQUE SE CANCELA NO IMPORTA, PETICIÓN NACIONAL PARA QUE #Anonymous TIRE EL PROGRAMA DE @NoticiasRCN… https://t.co/sIi9uyKM9P"
thedoctorjulian,dubai,ATENCIÓN: es necesario que COPIEN Y PEGUEN la lista de manifestantes desaparecidos durante el #ParoNacional4M en… https://t.co/IO3X2qWYSO
AlbeCabarcas,"Turbaco, Colombia ","#SOSColombiaDDHH 
PETICIÓN NACIONAL PARA QUE #Anonymous TIRE EL PROGRAMA DE DUQUE A LAS 6:00PM Y MUESTRE LOS VIDEOS… https://t.co/7DHituYcj6"
brannfonseca,,"#SOSColombiaDDHH
#Colombia 
#SOSColombiaEnDictadura 
#ColombiaEnAlertaRoja 
#NosEstanMasacrando 
#Anonymous… https://t.co/4TH8aMYX9z"
Davidsp521,,@AngieCa79871432 @DirectionerHPTA El 🐷 ya cancelo el programa de hoy le dio miedo el gran #Anonymous pero estaria b… https://t.co/4DcbSzeyz6
Anonec01000011,01000001 01001110 01001111 010,"#SOSColombiaDDHH #DuqueAsesino #FuerzaCOLOMBIA #NosEstanMatando #Colombia #Anonymous
No para la represión en Colomb… https://t.co/rCsDWRIZy3"
daryrss,,"#AnonymousI EL CIRCO DE DUQUE SE CANCELA NO IMPORTA, PETICIÓN NACIONAL PARA QUE #Anonymous TIRE EL PROGRAMA DE… https://t.co/0WKu6EjTpw"
DMSG27_,,"@AnonNews_Col #SOSColombiaDDHH 
PETICIÓN NACIONAL PARA QUE #Anonymous TIRE EL PROGRAMA DE DUQUE A LAS 6:00PM Y MUES… https://t.co/JnpXX7VbJ5"
_Sofi016_,,"SI EL CIRCO DE DUQUE SE CANCELA NO IMPORTA, PETICIÓN NACIONAL PARA QUE #Anonymous TIRE EL PROGRAMA DE 
@NoticiasRCN… https://t.co/VlTzbNbMUu"
TruchasRebeldes,Colombia,#Podcast🎧|Cadena Radial Bolivariana Voz de la Resistencia presenta en el #ParoNacional4M la última décima de Jesús… https://t.co/0NHXc565k0
aleja013191,,Gracias #Anonymous
dangelsss,"Barranquilla, Colombia","Estaríamos eternamente agradecidos!
#Anonymous #AnonymousColombia #ChaoDuque https://t.co/I8WPbWqPse"
TatianaO_13,"Bogotá, D.C., Colombia","@HaldeFua Este sujeto es es Ministerio de Defensa, ""máxima"" autoridad en materia de defensa y asuntos militares en… https://t.co/lmJ0nTnA5w"
_nolosee,,"QUE EL MUNDO SE ENTERE DE ESTA MASACRE.

#SOSColmbia #SOSColombiaDDHH #DuqueAsesino #Anonymous #CDMX #DuqueAsesino… https://t.co/Shc5uIvQtq"
Taxesytax,"Bogotá, D.C., Colombia",#Anonymous una pasadita por el programa del cerdo Duque Prevencio y acción
_Ralito,Venezuela ,En #Colombia: COPIEN Y PEGUEN. En estos momentos la página de la policía nacional está siendo tumbada. Atte:… https://t.co/4OBXrWac5Q
daryrss,,"SI EL CIRCO DE DUQUE SE CANCELA NO IMPORTA, PETICIÓN NACIONAL PARA QUE #Anonymous TIRE EL PROGRAMA DE 
@NoticiasRCN… https://t.co/iFCyHxjT88"
Davidsp521,,"Da igual que @IvanDuque haya cancelado su programa por miedo a #Anonymous , por favor hackea esa franja horaria en… https://t.co/msB9ImVi57"
Jessica_bett_,,@ELTIEMPO Alguien tiene miedo de #Anonymous
DuvanGu70544750,,@AnonymusNews_ Jajajaja FALTAN LOS NOMBRES  AJJAJAA #Anonymous
juanestebanlune,,"#SOSColombiaDDHH 
PETICIÓN NACIONAL PARA QUE #Anonymous TIRE EL PROGRAMA DE DUQUE A LAS 6:00PM Y MUESTRE LOS VIDEOS… https://t.co/b2sAOLmvWZ"
grenouille365,"La Calera, Colombia",Soy fan de #Anonymous y de #kpopers
GADU_Carvajal06,,"#SOSColombiaDDHH #Anonymous #DuqueAsesino

Que emoción https://t.co/CWu9lbC0Ks"
LorenaA69649816,,@PascaGuerrero #Anonymous te amo ... SOS Colombia
__Andrea__ann,Medellin,"Listo Urigüevones están expuestos ante el mundo por #Anonymous Actúen!!! 

Ahhh no, verdad que no saben ni hacer un… https://t.co/aX2uhB6W9h"
brannfonseca,,"#SOSColombiaDDHH
#Colombia 
#SOSColombiaEnDictadura 
#NosEstanMasacrando 
#Anonymous
#ParoNacional4M… https://t.co/wX1Wn6oSaC"
AnonNews_Col,United Kingdom ,"#Anonymous 🔓⚙: Los funcionarios no funcionan. 
Los políticos hablan, pero no dicen. Los votantes votan, pero no eli… https://t.co/6rtCSGdgCM"
juanestebanlune,,"@AnonNews_Col @YourAnonCentral @AnonymousOpCOL @YourAnonNewsESP #SOSColombiaDDHH 
PETICIÓN NACIONAL PARA QUE… https://t.co/Rd3Fplz6Wq"
DanielitoRw,"Bogotá, D.C., Colombia","SOS ESCUCHEN ESTO ⚠️ #ATENCION #URGENTE 
#ParoNacional4M
#SOSColombiaDDHH
#SOSColombiaNosEstanMatando
#Anonymous https://t.co/watoVB1Rxw"
juanestebanlune,,"@AnonNews_Col #SOSColombiaDDHH 
PETICIÓN NACIONAL PARA QUE #Anonymous TIRE EL PROGRAMA DE DUQUE A LAS 6:00PM Y MUES… https://t.co/Cs9qtNSGc8"
Unmanporahi1,,#Anonymous simplemente los amo. Gracias!!!!!
danailo017,"Ciénaga, Colombia",PETICIÓN NACIONAL PARA QUE #Anonymous @YourAnonNewsESP TIRE EL PROGRAMA DE DUQUE A LAS 6:00PM Y MUESTRE LOS VIDEOS… https://t.co/ffeIa6EV5q
capb1980,"Bogotá, Colombia",@AngieCa79871432 @DirectionerHPTA Ya cancelaron la emisión de hoy. #AnonymousColombia #Anonymous
Malefic30647284,,"Enserio no lo creo @CNNEE invitando a este personaje, vamos a ver si se informan un poquito mas
#ColombiaSOS… https://t.co/eiiZOoZ5ok"
juanestebanlune,,"@AnonNews_Col #SOSColombiaDDHH 
PETICIÓN NACIONAL PARA QUE #Anonymous TIRE EL PROGRAMA DE DUQUE A LAS 6:00PM Y MUES… https://t.co/4kI6xZ4wXX"
ConTodaCol,"Bogotá, DC, Colombia","""Hijo, llévame contigo"" madre de Santiago Murillo.

#Anonymous #NosEstanMatando
#SOSColmbia #ColombiaEnAlertaRoja https://t.co/QxiTOrLqdy"
juanestebanlune,,"@AnonNews_Col #SOSColombiaDDHH 
PETICIÓN NACIONAL PARA QUE #Anonymous TIRE EL PROGRAMA DE DUQUE A LAS 6:00PM Y MUES… https://t.co/01XoMGNFzB"
GabrielGo122,"Bogotá, D.C., Colombia",Miles de videos circulan de policías disparando sin el mínimo cuidado o sentido; se sienten legitimados para actuar… https://t.co/zVp04yHRWj
indoxbtg,,Ok pero los de Anonymous mis hombres.....😘🇨🇴 #FuerzaCOLOMBIA #ColombiaSOS #Anonymous
RiicoSebas,"Bogotá, D.C., Colombia","Les dio miedo, ya le hackearon el ejercito, la policia y el senado, si realizaba esa payasada lo que verian lo colo… https://t.co/vHcM0HnMQO"
batrix2078,,@AnonNews_Col Hola señor #Anonymous petición para que cambie la programación de la información de el presidente Duq… https://t.co/5zMHrcKBTu
AngieCa79871432,,@DirectionerHPTA PETICIÓN NACIONAL PARA QUE #Anonymous TIRE EL PROGRAMA DE DUQUE A LAS 6:00PM Y MUESTRE LOS VIDEOS DE ABUSO POLICIAL
jenniertorres1,"Cali, Colombia",@gkN_st @AnonNews_Col @AnonymusNews_ @caliclandestina @CaliesCaliCOL @SOscolombiaa_ Todo el mundo espera este golpe… https://t.co/tuGcQUgayJ
AKABUDA1,,"#ULTIMAHORA @IvanDuque es amenazado por convivencia en el Reality 'Prevención y Acción'; por lo tanto, el capitulo… https://t.co/sTucisADZO"
Daniela16060133,,@AnonymousOpCOL PETICIÓN NACIONAL PARA QUE #Anonymous TIRE EL PROGRAMA DE DUQUE A LAS 6:00PM Y MUESTRE LOS VIDEOS D… https://t.co/xZUl8lUd6r
jilaikthat,,#SOSCali #SOSColombiaNosEstanMatando #Anonymous #DuqueAsesino hagamos que la vida de aquellos que la han perdido en… https://t.co/FW2wXbxzH4
romeo21leo,Bogotá Colombia ,Gracias #AnonymousColombia #SOSColombiaDDHH #Anonymous https://t.co/xBvZy0svBl
BreddyLingLing,,🚨⚠️ ATENCIÓN: es necesario que COPIEN Y PEGUEN la lista de manifestantes desaparecidos durante el #ParoNacional4M e… https://t.co/wS1iHmrQXl
noc0ps,,"Tengan cuidado con la información que tienen en sus cuentas con las que se expresan

Mi cuenta de Twitter ya tienen… https://t.co/ihHgOOsv9q"
Saalexus1,,"@AnonNews_Col #SOSColombiaDDHH 
PETICIÓN NACIONAL PARA QUE #Anonymous TIRE EL PROGRAMA DE DUQUE A LAS 6:00PM Y MUES… https://t.co/ZwuSoSQ6Yp"
Mi_nnie13,,#Anonymous ¡difundan!  petición para que anonymous interrumpa los programas de televisión (mundialmente) para en su… https://t.co/rcKJ5q4fvK
mikaink9,,"NATIONAL PETITION FOR #Anonymous TO TAKE DUKE'S SHOW AT 6:00 PM AND SHOW THE POLICE ABUSE VIDEOS
.
.
.
PETICIÓN NAC… https://t.co/c99wS6Cirk"
Ocampo__01,,"#Anonymous vamos que ustedes pueden, y falta el programa de las 6 donde sale Duque hablando de su nefasto gobierno https://t.co/Olbhlps00I"
Millie_0105,🌚,"Nada en la vida me ha restaurado mi fe en la humanidad como #Anonymous en estos últimos 2 años, grandes."
angie_yul,"Bogotá, D.C., Colombia","#Anonymous 
Tiraron la página del senado, y al doctor tocino le entró miedo y cancelo ""Prevención y acción"". https://t.co/6xTS3rKts5"
APopularSRO,,Transmisión en vivo de la manifestación por los barrios hoy #4DeMayo en #SantaRosaDeOsos en apoyo al… https://t.co/k1l6UaP475
daryrss,,"#SOSColombiaDDHH 
PETICIÓN NACIONAL PARA QUE #Anonymous TIRE EL PROGRAMA DE DUQUE A LAS 6:00PM Y MUESTRE LOS VIDEOS… https://t.co/eW6Y7ACOpH"
bogpeloso,Bogotá DC,#Anonymous demuestra que la inteligencia es mejor quel vandalismo gbon que terminamos pagando los gbones..
dalia_seo,,"Como Colombiana, le doy gracias a #Anonymous por todo lo que está haciendo por este país.
Colombianos tenemos que e… https://t.co/h6oPK3zfi7"
JJPapi27,"Bucaramanga, Colombia","Han hecho más los K-popers que estos supuestos hackers, salvadores de la libertad y un poco de maricadas más.… https://t.co/TIfMJRfA3y"
cristian_sati18,"Cali, Colombia",@YourAnonCentral @yaclive PETICIÓN NACIONAL PARA QUE #Anonymous TIRE EL PROGRAMA DE DUQUE A LAS 6:00PM Y MUESTRE LO… https://t.co/oUHUEeENbf
Mi_nnie13,,#Anonymous petición para que anonymous interrumpa los programas de televisión (mundialmente) para en su lugar poner… https://t.co/ESKNIZVyXo
stefanyvg05,Colombia,#Anonymous Ya que se canceló el programa de acción y prevención. ¿Por qué no se hace con noticias RCN? Para mostrar… https://t.co/i8T5WXyT5t
mdpr__96,Ibagué Tolima,#Anonymous gracias!! se putio esta joda ahora si https://t.co/zTCholDp8O
erikamo79448283,,@AnonymousOpCOL PETICIÓN NACIONAL PARA QUE #Anonymous TIRE EL PROGRAMA DE DUQUE A LAS 6:00PM Y MUESTRE LOS VIDEOS D… https://t.co/6i2ftjcbLE
EstefaniaV31,,PETICIÓN NACIONAL PARA QUE #Anonymous TIRE EL PROGRAMA DE DUQUE A LAS 6:00PM Y MUESTRE LOS VIDEOS DE ABUSO POLICIAL
jilaikthat,,"Todo lo que carga un agente del esmad, y nos sale con el cuento de que ellos también sufren? Por piedras? Eso no le… https://t.co/uoBCL6IO7f"
Sabdah10,,Los lava perros de los ricos y los SICARIOS DEL GOBIERNO #Anonymous #SOSColombiaDDHH  #DuqueAsesino #FuerzaCOLOMBIA… https://t.co/KehmoCimtr
JuanAriasGalle1,,#Anonymous Es increíble que una organización sin ánimos de lucro nos ayude con la guerra que tenemos contra el esta… https://t.co/qPoymvrQVl
avatarisa_,Colombia,#anonymous hackeando al gobierno corrupto de mi país no estaba en mi bingo de 2021 pero me gusta https://t.co/kdEZS6b1UF
Anonymous_Latin,,@AnonNews_Col Gente de Colombia 🇨🇴 El mundo y Anonymous están con ustedes! Fuerza hermanos! #OpColombia #Anonymous #ColombiaSOS
JuanDavidMazoC2,"Cali, Colombia","@AnonymousOpCOL #SOSColombiaDDHH 
PETICIÓN NACIONAL PARA QUE #Anonymous TIRE EL PROGRAMA DE DUQUE A LAS 6:00PM Y MU… https://t.co/Ey4u25sVHg"
JuanDavidMazoC2,"Cali, Colombia","@AnonNews_Col #SOSColombiaDDHH 
PETICIÓN NACIONAL PARA QUE #Anonymous TIRE EL PROGRAMA DE DUQUE A LAS 6:00PM Y MUES… https://t.co/dFSKnckuQQ"
pretending_ver,,"#SOSColombiaDDHH 
PETICIÓN NACIONAL PARA QUE #Anonymous TIRE EL PROGRAMA DE DUQUE A LAS 6:00PM Y MUESTRE LOS VIDEOS… https://t.co/OKLbrbjbfr"
saray19121,,#Anonymous gracias https://t.co/c4bRiBnbvY
NathalyAndreaR5,,"@YourAnonNewsESP  #Anonymous
Esto pide mi país, por favor ayúdanos! 🇨🇴 #ResistenciaColombia https://t.co/bzjfY8gYKi"
Joel33668376,,"#SOSColombiaDDHH 
PETICIÓN NACIONAL PARA QUE #Anonymous TIRE EL PROGRAMA DE DUQUE A LAS 6:00PM Y MUESTRE LOS VIDEOS… https://t.co/NIDGsc4MDb"
ElBumangues25,"Bogotá, D.C., Colombia",Me explican por favor la contraseña de este soldado de la patria. Así será la fascinación por l@muerte que su contr… https://t.co/aQRRtaYkeF
Suga97787154,,"Si no nos mata el covid nos mata el presidente la policía y el esmad😔🇨🇴#SOSColombiaDDHH
#DuqueAsesino
#Anonymous
#SOSColombiaNosEstanMatando"
catsinfante,,"Si parce, #Anonymous es solo tilín tilín y nada de paletas #NosEstanMasacrando #Nosestamosmatando #AlertaRojaEnColombia"
Joel33668376,,"@AnonNews_Col #SOSColombiaDDHH 
PETICIÓN NACIONAL PARA QUE #Anonymous TIRE EL PROGRAMA DE DUQUE A LAS 6:00PM Y MUES… https://t.co/8MGtSAgi7h"
crodriguez0408,Colombia,#Anonymous aparecio para defender a colombia
NN98707037,,PETICIÓN NACIONAL PARA QUE #Anonymous TIRE EL PROGRAMA DE DUQE A LAS 6:00PM Y MUESTRE LOS VIDEOS DE ABUSO POLICIAL #Anonymous
trivio_h,,"La del ejército ✊🏻

#AnonymousColombia #Anonymous #ParoNacional4M https://t.co/x7KO9OAbPm https://t.co/ZBiayQHKCt"
MacarenaReales5,"Catamarca, Argentina","🇨🇴🇦🇷
#Anonymous PETICIÓN NACIONAL PARA QUE #Anonymous TIRE EL PROGRAMA DE @IvanDuque A LAS 6:00PM Y MUESTRE LOS VID… https://t.co/UUgGFhJDF6"
jilaikthat,,#Anonymous PETICIÓN NACIONAL PARA QUE #Anonymous TIRE EL PROGRAMA DE DUQUE A LAS 6:00PM Y MUESTRE LOS VIDEOS DE ABU… https://t.co/04QhTE0w4h
panconpony,Colombia,"@Anonymous_CO PETICIÓN NACIONAL PARA QUE #Anonymous TIRE EL PROGRAMA DE DUQUE A LAS 6:00PM Y MUESTRE LOS VIDEOS DE ABUSO POLICIAL

Compartan"
Mi_nnie13,,#Anonymous petición para que anonymous interrumpa los programas de televisión (mundialmente) para en su lugar poner… https://t.co/rvqeyo00c3
panconpony,Colombia,"@perxxxo PETICIÓN NACIONAL PARA QUE #Anonymous TIRE EL PROGRAMA DE DUQUE A LAS 6:00PM Y MUESTRE LOS VIDEOS DE ABUSO POLICIAL

Compartan"
val_243114,"Barranquilla, Colombia",Hoy visto Mi camiseta con honor! Vamos que si se puede! Somos más fuertes! Somos Colombianos! # te llevo en el alma… https://t.co/kbMK1NcxxH
PonenteColombia,Colombia,Anonymous ha declarado la guerra al gobierno de @IvanDuque después de que la policía masacrara a civiles en todo el… https://t.co/G0dpcAsff2
panconpony,Colombia,@estebanosoriop6 @AnonymousOpCOL PETICIÓN NACIONAL PARA QUE #Anonymous TIRE EL PROGRAMA DE DUQUE A LAS 6:00PM Y MUE… https://t.co/T07DBGiqed
jilaikthat,,PETICIÓN NACIONAL PARA QUE #Anonymous TIRE EL PROGRAMA DE DUQUE A LAS 6:00PM Y MUESTRE LOS VIDEOS DE ABUSO POLICIAL #Anonymous
Elcucho85553365,,"#Anonymous
PETICIÓN NACIONAL PARA QUE #Anonymous TIRE EL PROGRAMA DE DUQUE A LAS 6:00PM Y MUESTRE LOS VIDEOS DE ABU… https://t.co/TgTVUyT79A"
Trukisfrukis_,,"@ELTIEMPO Bueno hoy no fue #Anonymous quien bajo el programa, pero pues, igual le queda la tarea para el resto de la semana, y del año!!"
panconpony,Colombia,"@Anonymous_CO PETICIÓN NACIONAL PARA QUE #Anonymous TIRE EL PROGRAMA DE DUQUE A LAS 6:00PM Y MUESTRE LOS VIDEOS DE ABUSO POLICIAL

Compartan"
jilaikthat,,#Anonymous PETICIÓN NACIONAL PARA QUE #Anonymous TIRE EL PROGRAMA DE DUQUE A LAS 6:00PM Y MUESTRE LOS VIDEOS DE ABUSO POLICIAL
samuelE27973675,,@YourAnonNewsESP PETICIÓN NACIONAL PARA QUE #Anonymous TIRE EL PROGRAMA DE DUQUE A LAS 6:00PM Y MUESTRE LOS VIDEOS DE ABUSO POLICIAL
panconpony,Colombia,"@themodelmind PETICIÓN NACIONAL PARA QUE #Anonymous TIRE EL PROGRAMA DE DUQUE A LAS 6:00PM Y MUESTRE LOS VIDEOS DE ABUSO POLICIAL

Compartan"
Mi_nnie13,,#Anonymous petición para que anonymous interrumpa los programas de televisión (mundialmente) para en su lugar poner… https://t.co/SimfTmQO3O
meroly_13,,"@CaracolRadio Todo por qué le da miedo que, se transmita #Anonymous"
The100xtwdxpot1,,"Ya los Colombianos nos tenemos que encerrar en nuestras casas, porque el puto cobierno  junto a la policía nacional… https://t.co/1PLpzASULB"
JJPapi27,"Bucaramanga, Colombia","No le creo a #Anonymous hasta que saquen algo a la luz que valga la pena. Son solo humo, para muchas personas inoce… https://t.co/oH6c3nko6z"
Angie08204808,,@ClaudiaLopez PETICIÓN NACIONAL PARA QUE #Anonymous TIRE EL PROGRAMA DE DUQUE A LAS 6:00PM Y MUESTRE LOS VIDEOS DE ABUSO POLICIAL
daryrss,,"#SOSColombiaDDHH 
PETICIÓN NACIONAL PARA QUE #Anonymous TIRE EL PROGRAMA DE DUQUE A LAS 6:00PM Y MUESTRE LOS VIDEOS… https://t.co/53p1ztlBWo"
weonu777,,"@AnonNews_Col #SOSColombiaDDHH 
PETICIÓN NACIONAL PARA QUE #Anonymous TIRE EL PROGRAMA DE DUQUE A LAS 6:00PM Y MUES… https://t.co/oLkhDYOPnM"
Angie08204808,,@ClaudiaLopez PETICIÓN NACIONAL PARA QUE #Anonymous TIRE EL PROGRAMA DE DUQUE A LAS 6:00PM Y MUESTRE LOS VIDEOS DE ABUSO POLICIAL
jenniertorres1,"Cali, Colombia",#Anonymous #AnonymousColombia  ayúdenme a compartir 🇨🇴🙏 https://t.co/fndmnLFPyZ
Keimer35401430,,@AnonymousOpCOL PETICIÓN NACIONAL PARA QUE #Anonymous TIRE EL PROGRAMA DE DUQUE A LAS 6:00PM Y MUESTRE LOS VIDEOS DE ABUSO POLICIAL
don_dialecto,,@AnonNews_Col PETICIÓN NACIONAL PARA QUE #Anonymous TIRE EL PROGRAMA PETICIÓN NACIONAL PARA QUE #Anonymous TIRE EL… https://t.co/dkyOUuIWbC
valriasrodr,,"Si nos están escuchando pues escuchen esto.
Claudia López recomendó paro virtual.
PUES ENTONCES LES TUMBAMOS LAS CU… https://t.co/4zsjLr3rZi"
CastillaTata,,"#SOSColombiaDDHH 
PETICIÓN NACIONAL PARA QUE #Anonymous TIRE EL PROGRAMA DE DUQUE A LAS 6:00PM Y MUESTRE LOS VIDEOS… https://t.co/GgVNBRwhUZ"
DMSG27_,,"@AnonNews_Col #SOSColombiaDDHH 
PETICIÓN NACIONAL PARA QUE #Anonymous TIRE EL PROGRAMA DE DUQUE A LAS 6:00PM Y MUES… https://t.co/zWfx6rLpot"
panconpony,Colombia,@AnonNews_Col @AnonymousOpCOL PETICIÓN NACIONAL PARA QUE #Anonymous TIRE EL PROGRAMA DE DUQUE A LAS 6:00PM Y MUESTR… https://t.co/0M0aPHfmnS
brannfonseca,,"Ustedes día y noche son unos tezos. 
K-popers ustedes son lo máximo.
#ParoDestructorSOS
#SOSColombiaDDHH
#Colombia… https://t.co/lQ5c76csZe"
Angie08204808,,@ClaudiaLopez PETICIÓN NACIONAL PARA QUE #Anonymous TIRE EL PROGRAMA DE DUQUE A LAS 6:00PM Y MUESTRE LOS VIDEOS DE ABUSO POLICIAL
JoacoRodriguez5,Montería - Córdoba,PETICIÓN NACIONAL PARA QUE #Anonymous TIRE EL PROGRAMA DE DUQUE A LAS 6:00PM Y MUESTRE LOS VIDEOS DE ABUSO POLICIAL
Anonim230996553,,#ColombiaSOS #SOSColombiaEnDictadura #Anonymous Bloquearon la edición de la página de Wikipedia https://t.co/jTJVfw6W23
Niebles21,"Medellín, Antioquia",No tiene sentido. #Anonymous #AnonymousColombia #SOSColombiaDDHH #DuqueAsesino #NosEstanMatando #Colombia https://t.co/uBDOQxmsLi
JdMartinez_M,,@AnonNews_Col PETICIÓN NACIONAL PARA QUE #Anonymous TIRE EL PROGRAMA DE DUQUE A LAS 6:00PM Y MUESTRE LOS VIDEOS DE ABUSO POLICIAL
panconpony,Colombia,@AnonymousOpCOL PETICIÓN NACIONAL PARA QUE #Anonymous TIRE EL PROGRAMA DE DUQUE A LAS 6:00PM Y MUESTRE LOS VIDEOS D… https://t.co/NSCDZngMpG
Esteban83221476,,PETICIÓN NACIONAL PARA QUE #Anonymous TIRE EL PROGRAMA DE DUQUE A LAS 6:00PM Y MUESTRE LOS VIDEOS DE ABUSO POLICIAL https://t.co/9M6ZyFfDno
PaulaTorres05,Hogwarts,PETICIÓN NACIONAL PARA QUE #Anonymous TIRE EL PROGRAMA DE @IvanDuque A LAS 6:00PM Y MUESTRE LOS VIDEOS DE ABUSO POL… https://t.co/01ul8kSQ4j
Natalia80812814,,"@AnonNews_Col #SOSColombiaDDHH 
PETICIÓN NACIONAL PARA QUE #Anonymous TIRE EL PROGRAMA DE DUQUE A LAS 6:00PM Y MUES… https://t.co/i3OCrcu6Ew"
Angie08204808,,@POTUS @JoeBiden PETICIÓN NACIONAL PARA QUE #Anonymous TIRE EL PROGRAMA DE DUQUE A LAS 6:00PM Y MUESTRE LOS VIDEOS DE ABUSO POLICIAL
Twiteando_fuck,Bogotá,"Que nadie nos silencie, ya nos están. escuchando 

#SOSColombiaDDHH 
#Anonymous 
#AnonymousColombia https://t.co/7hY5AwPJb1"
luissotogram,"Cartagena, Bolívar",#Anonymous PETICIÓN NACIONAL PARA QUE #Anonymous TIRE EL PROGRAMA DE DUQUE A LAS 6:00PM Y MUESTRE LOS VIDEOS DE ABUSO POLICIAL
joaoalexiz,Colombia,"La mejor lucha hoy, se puede dar en la virtualidad. Ahí es donde están los más oscuros secretos que tumban presiden… https://t.co/0sEtrCQpWS"
NHeiters,,Seria una buena forma de dar a conocer lo que está pasando #Anonymous @YourAnonNews https://t.co/PUlNdOlK4z
luissotogram,"Cartagena, Bolívar",PETICIÓN NACIONAL PARA QUE #Anonymous TIRE EL PROGRAMA DE DUQUE A LAS 6:00PM Y MUESTRE LOS VIDEOS DE ABUSO POLICIAL #Anonymous
Angie08204808,,@MiguelUrban @petrogustavo PETICIÓN NACIONAL PARA QUE #Anonymous TIRE EL PROGRAMA DE DUQUE A LAS 6:00PM Y MUESTRE L… https://t.co/7FdbsFv4wN
luissotogram,"Cartagena, Bolívar",PETICIÓN NACIONAL PARA QUE #Anonymous TIRE EL PROGRAMA DE DUQUE A LAS 6:00PM Y MUESTRE LOS VIDEOS DE ABUSO POLICIAL#Anonymous
Angie08204808,,@ChalecosAmarill @petrogustavo @MisionONUCol @JMVivancoHRW @parlamentoUE @Europarl_ES @dw_espanol @alemEmbajador… https://t.co/Ez68gr5qc2
brunette__a,,#Anonymous videos que se sienten 🤧🤧 https://t.co/PRNVXpXAxI
